Fecha,Pozo,Tipo,Valor
30/03/2011,CL-12,HEAD,2297.702
25/04/2011,CL-12,HEAD,2297.882
25/05/2011,CL-12,HEAD,2297.902
27/06/2011,CL-12,HEAD,2297.922
27/07/2011,CL-12,HEAD,2297.912
29/08/2011,CL-12,HEAD,2297.962
29/09/2011,CL-12,HEAD,2297.982
28/10/2011,CL-12,HEAD,2297.962
29/11/2011,CL-12,HEAD,2297.962
28/12/2011,CL-12,HEAD,2298.012
30/01/2012,CL-12,HEAD,2298.062
28/02/2012,CL-12,HEAD,2298.022
29/03/2012,CL-12,HEAD,2298.002
30/04/2012,CL-12,HEAD,2298.132
29/05/2012,CL-12,HEAD,2298.262
30/06/2012,CL-12,HEAD,2298.232
30/07/2012,CL-12,HEAD,2298.232
30/08/2012,CL-12,HEAD,2298.182
30/09/2012,CL-12,HEAD,2298.152
31/10/2012,CL-12,HEAD,2298.212
30/11/2012,CL-12,HEAD,2298.222
31/12/2012,CL-12,HEAD,2298.072
30/01/2013,CL-12,HEAD,2297.982
28/02/2013,CL-12,HEAD,2298.942
30/03/2013,CL-12,HEAD,2298.832
30/04/2013,CL-12,HEAD,2298.542
30/05/2013,CL-12,HEAD,2298.352
29/06/2013,CL-12,HEAD,2298.282
30/07/2013,CL-12,HEAD,2298.262
30/08/2013,CL-12,HEAD,2298.234
30/09/2013,CL-12,HEAD,2298.242
31/10/2013,CL-12,HEAD,2298.152
01/11/2013,CL-12,HEAD,2298.082
01/12/2013,CL-12,HEAD,2298.052
30/01/2014,CL-12,HEAD,2297.962
23/02/2014,CL-12,HEAD,2297.932
28/03/2014,CL-12,HEAD,2297.842
28/04/2014,CL-12,HEAD,2297.832
30/05/2014,CL-12,HEAD,2297.792
29/06/2014,CL-12,HEAD,2297.742
01/07/2014,CL-12,HEAD,2297.682
01/08/2014,CL-12,HEAD,2297.622
01/09/2014,CL-12,HEAD,2297.562
01/10/2014,CL-12,HEAD,2297.532
01/11/2014,CL-12,HEAD,2297.512
01/12/2014,CL-12,HEAD,2297.022
01/01/2015,CL-12,HEAD,2297.482
01/02/2015,CL-12,HEAD,2297.482
01/03/2015,CL-12,HEAD,2297.732
01/04/2015,CL-12,HEAD,2297.662
01/05/2015,CL-12,HEAD,2297.822
01/06/2015,CL-12,HEAD,2297.812
01/07/2015,CL-12,HEAD,2297.772
01/08/2015,CL-12,HEAD,2297.782
01/09/2015,CL-12,HEAD,2297.792
01/10/2015,CL-12,HEAD,2297.202
01/11/2015,CL-12,HEAD,2297.192
01/12/2015,CL-12,HEAD,2296.822
01/01/2016,CL-12,HEAD,2296.662
01/02/2016,CL-12,HEAD,2296.662
01/03/2016,CL-12,HEAD,2296.622
15/05/2016,CL-12,HEAD,2295.73
15/06/2016,CL-12,HEAD,2295.819
15/07/2016,CL-12,HEAD,2295.794
15/08/2016,CL-12,HEAD,2295.79
15/09/2016,CL-12,HEAD,2297.038
15/10/2016,CL-12,HEAD,2297.251
15/11/2016,CL-12,HEAD,2296.265
15/12/2016,CL-12,HEAD,2295.978
19/01/2017,CL-12,HEAD,2295.89
01/02/2017,CL-12,HEAD,2295.945
01/03/2017,CL-12,HEAD,2296.072
03/04/2017,CL-12,HEAD,2296.071
08/05/2017,CL-12,HEAD,2295.517
02/06/2017,CL-12,HEAD,2295.375
01/07/2017,CL-12,HEAD,2295.515
10/08/2017,CL-12,HEAD,2295.391
23/09/2017,CL-12,HEAD,2295.019
04/10/2017,CL-12,HEAD,2294.792
01/11/2017,CL-12,HEAD,2294.532
12/12/2017,CL-12,HEAD,2294.375
01/01/2018,CL-12,HEAD,2294.251
20/02/2018,CL-12,HEAD,2294.511
09/03/2018,CL-12,HEAD,2294.337
20/04/2018,CL-12,HEAD,2294.041
09/05/2018,CL-12,HEAD,2293.954
01/06/2018,CL-12,HEAD,2293.737
01/07/2018,CL-12,HEAD,2293.502
17/07/2018,CL-12,HEAD,2293.416
08/08/2018,CL-12,HEAD,2293.277
28/08/2018,CL-12,HEAD,2293.152
07/09/2018,CL-12,HEAD,2293.053
22/09/2018,CL-12,HEAD,2293.23
18/10/2018,CL-12,HEAD,2292.774
16/11/2018,CL-12,HEAD,2292.773
16/12/2018,CL-12,HEAD,2292.334
23/01/2019,CL-12,HEAD,2292.062
05/02/2019,CL-12,HEAD,2291.939
24/02/2019,CL-12,HEAD,2291.817
11/03/2019,CL-12,HEAD,2292.023
25/03/2019,CL-12,HEAD,2292.018
11/04/2019,CL-12,HEAD,2292.684
23/04/2019,CL-12,HEAD,2292.679
06/05/2019,CL-12,HEAD,2292.733
05/06/2019,CL-12,HEAD,2292.974
02/07/2019,CL-12,HEAD,2292.466
11/08/2019,CL-12,HEAD,2292.23
06/09/2019,CL-12,HEAD,2293.075
02/10/2019,CL-12,HEAD,2291.991
01/11/2019,CL-12,HEAD,2292.313
08/12/2019,CL-12,HEAD,2292.113
05/01/2020,CL-12,HEAD,2292.113
01/02/2020,CL-12,HEAD,2292.113
01/03/2020,CL-12,HEAD,2292.113
01/04/2020,CL-12,HEAD,2291.867
06/05/2020,CL-12,HEAD,2291.557
02/06/2020,CL-12,HEAD,2291.874
01/07/2020,CL-12,HEAD,2291.951
06/08/2020,CL-12,HEAD,2291.687
21/08/2020,CL-12,HEAD,2291.796
03/09/2020,CL-12,HEAD,2292.068
19/09/2020,CL-12,HEAD,2292.308
03/10/2020,CL-12,HEAD,2292.108
20/10/2020,CL-12,HEAD,2292.179
10/11/2020,CL-12,HEAD,2292.016
25/12/2020,CL-12,HEAD,2292.203
10/01/2021,CL-12,HEAD,2291.873
28/01/2021,CL-12,HEAD,2291.801
09/02/2021,CL-12,HEAD,2291.441
26/02/2021,CL-12,HEAD,2291.269
10/03/2021,CL-12,HEAD,2291.125
24/03/2021,CL-12,HEAD,2290.782
01/04/2021,CL-12,HEAD,2290.759
29/04/2021,CL-12,HEAD,2290.941
26/05/2021,CL-12,HEAD,2290.8
27/06/2021,CL-12,HEAD,2292.857
01/07/2021,CL-12,HEAD,2292.938
19/07/2021,CL-12,HEAD,2290.767
01/08/2021,CL-12,HEAD,2290.643
28/09/2021,CL-12,HEAD,2290.569
05/10/2021,CL-12,HEAD,2290.473
21/11/2021,CL-12,HEAD,2289.825
07/12/2021,CL-12,HEAD,2289.677
01/01/2022,CL-12,HEAD,2289.540
02/02/2022,CL-12,HEAD,2289.434
19/02/2022,CL-12,HEAD,2289.301
11/03/2022,CL-12,HEAD,2289.275
31/03/2022,CL-12,HEAD,2292.436
05/04/2022,CL-12,HEAD,2292.549
24/04/2022,CL-12,HEAD,2292.753
29/05/2022,CL-12,HEAD,2292.909
24/06/2022,CL-12,HEAD,2289.777
30/07/2022,CL-12,HEAD,2290.594
26/08/2022,CL-12,HEAD,2289.289
11/09/2022,CL-12,HEAD,2290.782
26/10/2022,CL-12,HEAD,2289.517
27/11/2022,CL-12,HEAD,2288.727
14/12/2022,CL-12,HEAD,2288.765
20/01/2023,CL-12,HEAD,2286.677
09/02/2023,CL-12,HEAD,2289.451
24/02/2023,CL-12,HEAD,2286.559
12/03/2023,CL-12,HEAD,2286.784
28/03/2023,CL-12,HEAD,2286.297
05/04/2023,CL-12,HEAD,2286.202
16/04/2023,CL-12,HEAD,2285.974
07/05/2023,CL-12,HEAD,2286.637
16/05/2023,CL-12,HEAD,2286.289
16/06/2023,CL-12,HEAD,2286.674
13/07/2023,CL-12,HEAD,2288.314
05/08/2023,CL-12,HEAD,2288.535
24/09/2023,CL-12,HEAD,2285.594
07/10/2023,CL-12,HEAD,2285.420
22/10/2023,CL-12,HEAD,2285.311
05/11/2023,CL-12,HEAD,2285.238
25/11/2023,CL-12,HEAD,2285.238
03/12/2023,CL-12,HEAD,2285.236
30/12/2023,CL-12,HEAD,2285.184
08/01/2024,CL-12,HEAD,2285.179
18/01/2024,CL-12,HEAD,2285.179
07/02/2024,CL-12,HEAD,2285.158
17/02/2024,CL-12,HEAD,2285.133
09/03/2024,CL-12,HEAD,2285.176
08/04/2024,CL-12,HEAD,2285.127
03/05/2024,CL-12,HEAD,2285.127
23/06/2024,CL-12,HEAD,2285.014
10/07/2024,CL-12,HEAD,2284.923
01/08/2024,CL-12,HEAD,2284.02
16/08/2024,CL-12,HEAD,2283.869
08/09/2024,CL-12,HEAD,2283.553
06/10/2024,CL-12,HEAD,2282.938
27/10/2024,CL-12,HEAD,2282.863
03/11/2024,CL-12,HEAD,2282.817
07/12/2024,CL-12,HEAD,2283.427
21/12/2024,CL-12,HEAD,2283.729
02/05/1985,CL-13,HEAD,2298.883
09/05/1985,CL-13,HEAD,2298.963
16/05/1985,CL-13,HEAD,2298.873
23/05/1985,CL-13,HEAD,2298.963
30/05/1985,CL-13,HEAD,2298.993
04/07/1985,CL-13,HEAD,2299.073
11/07/1985,CL-13,HEAD,2299.093
18/07/1985,CL-13,HEAD,2299.073
25/07/1985,CL-13,HEAD,2299.073
01/08/1985,CL-13,HEAD,2299.043
08/08/1985,CL-13,HEAD,2299.043
15/08/1985,CL-13,HEAD,2299.063
22/08/1985,CL-13,HEAD,2299.073
29/08/1985,CL-13,HEAD,2299.063
05/09/1985,CL-13,HEAD,2299.043
12/09/1985,CL-13,HEAD,2299.023
17/09/1985,CL-13,HEAD,2299.003
26/09/1985,CL-13,HEAD,2298.993
03/10/1985,CL-13,HEAD,2298.973
10/10/1985,CL-13,HEAD,2298.963
17/10/1985,CL-13,HEAD,2298.923
31/10/1985,CL-13,HEAD,2298.833
07/11/1985,CL-13,HEAD,2298.823
14/11/1985,CL-13,HEAD,2298.783
21/11/1985,CL-13,HEAD,2298.743
28/11/1985,CL-13,HEAD,2298.703
05/12/1985,CL-13,HEAD,2298.773
12/12/1985,CL-13,HEAD,2298.803
19/12/1985,CL-13,HEAD,2298.803
26/12/1985,CL-13,HEAD,2298.803
02/01/1986,CL-13,HEAD,2298.713
09/01/1986,CL-13,HEAD,2298.813
16/01/1986,CL-13,HEAD,2298.813
23/01/1986,CL-13,HEAD,2298.813
30/01/1986,CL-13,HEAD,2298.803
06/02/1986,CL-13,HEAD,2298.813
13/02/1986,CL-13,HEAD,2298.803
20/02/1986,CL-13,HEAD,2298.793
27/02/1986,CL-13,HEAD,2298.763
06/03/1986,CL-13,HEAD,2298.743
13/03/1986,CL-13,HEAD,2298.753
20/03/1986,CL-13,HEAD,2298.773
03/04/1986,CL-13,HEAD,2298.833
09/04/1986,CL-13,HEAD,2298.863
17/04/1986,CL-13,HEAD,2298.873
24/04/1986,CL-13,HEAD,2298.863
01/05/1986,CL-13,HEAD,2298.863
08/05/1986,CL-13,HEAD,2298.853
15/05/1986,CL-13,HEAD,2298.883
22/05/1986,CL-13,HEAD,2298.893
29/05/1986,CL-13,HEAD,2298.923
05/06/1986,CL-13,HEAD,2298.933
12/06/1986,CL-13,HEAD,2298.953
18/06/1986,CL-13,HEAD,2298.913
26/06/1986,CL-13,HEAD,2298.983
03/07/1986,CL-13,HEAD,2298.983
10/07/1986,CL-13,HEAD,2298.993
17/07/1986,CL-13,HEAD,2299.013
24/07/1986,CL-13,HEAD,2299.023
31/07/1986,CL-13,HEAD,2299.023
07/08/1986,CL-13,HEAD,2299.043
14/08/1986,CL-13,HEAD,2299.063
21/08/1986,CL-13,HEAD,2299.043
28/08/1986,CL-13,HEAD,2299.033
04/09/1986,CL-13,HEAD,2299.053
11/09/1986,CL-13,HEAD,2299.083
18/09/1986,CL-13,HEAD,2299.093
25/09/1986,CL-13,HEAD,2299.123
02/10/1986,CL-13,HEAD,2299.143
09/10/1986,CL-13,HEAD,2299.093
16/10/1986,CL-13,HEAD,2299.133
23/10/1986,CL-13,HEAD,2299.103
30/10/1986,CL-13,HEAD,2299.063
06/11/1986,CL-13,HEAD,2299.063
13/11/1986,CL-13,HEAD,2299.053
20/11/1986,CL-13,HEAD,2299.053
25/11/1986,CL-13,HEAD,2298.953
27/11/1986,CL-13,HEAD,2299.043
04/12/1986,CL-13,HEAD,2299.033
11/12/1986,CL-13,HEAD,2299.043
18/12/1986,CL-13,HEAD,2298.993
01/01/1987,CL-13,HEAD,2298.893
08/01/1987,CL-13,HEAD,2299.033
15/01/1987,CL-13,HEAD,2298.813
22/01/1987,CL-13,HEAD,2298.793
29/01/1987,CL-13,HEAD,2298.753
05/02/1987,CL-13,HEAD,2298.733
12/02/1987,CL-13,HEAD,2298.703
19/02/1987,CL-13,HEAD,2298.733
26/02/1987,CL-13,HEAD,2298.763
05/03/1987,CL-13,HEAD,2298.773
12/03/1987,CL-13,HEAD,2298.833
19/03/1987,CL-13,HEAD,2298.833
26/03/1987,CL-13,HEAD,2298.833
03/04/1987,CL-13,HEAD,2298.833
09/04/1987,CL-13,HEAD,2298.713
16/04/1987,CL-13,HEAD,2298.833
23/04/1987,CL-13,HEAD,2298.843
30/04/1987,CL-13,HEAD,2298.923
07/05/1987,CL-13,HEAD,2298.943
14/05/1987,CL-13,HEAD,2298.973
21/05/1987,CL-13,HEAD,2298.993
28/05/1987,CL-13,HEAD,2299.003
04/06/1987,CL-13,HEAD,2298.953
11/06/1987,CL-13,HEAD,2298.923
18/06/1987,CL-13,HEAD,2298.943
25/06/1987,CL-13,HEAD,2298.983
02/07/1987,CL-13,HEAD,2299.003
09/07/1987,CL-13,HEAD,2299.033
16/07/1987,CL-13,HEAD,2299.043
23/07/1987,CL-13,HEAD,2299.033
30/07/1987,CL-13,HEAD,2298.983
07/08/1987,CL-13,HEAD,2298.933
14/08/1987,CL-13,HEAD,2298.753
21/08/1987,CL-13,HEAD,2298.883
27/08/1987,CL-13,HEAD,2298.923
03/09/1987,CL-13,HEAD,2298.943
10/09/1987,CL-13,HEAD,2298.933
17/09/1987,CL-13,HEAD,2298.963
24/09/1987,CL-13,HEAD,2298.903
02/10/1987,CL-13,HEAD,2298.893
16/10/1987,CL-13,HEAD,2298.843
29/10/1987,CL-13,HEAD,2298.713
05/11/1987,CL-13,HEAD,2298.743
12/11/1987,CL-13,HEAD,2298.643
19/11/1987,CL-13,HEAD,2298.623
27/11/1987,CL-13,HEAD,2298.593
03/12/1987,CL-13,HEAD,2298.573
10/12/1987,CL-13,HEAD,2298.553
17/12/1987,CL-13,HEAD,2298.523
21/12/1987,CL-13,HEAD,2298.483
24/12/1987,CL-13,HEAD,2298.513
07/01/1988,CL-13,HEAD,2298.473
14/01/1988,CL-13,HEAD,2298.453
21/01/1988,CL-13,HEAD,2298.443
28/01/1988,CL-13,HEAD,2298.453
04/02/1988,CL-13,HEAD,2298.473
11/02/1988,CL-13,HEAD,2298.433
18/02/1988,CL-13,HEAD,2298.413
25/02/1988,CL-13,HEAD,2298.393
03/03/1988,CL-13,HEAD,2298.393
10/03/1988,CL-13,HEAD,2298.353
17/03/1988,CL-13,HEAD,2298.343
24/03/1988,CL-13,HEAD,2298.323
31/03/1988,CL-13,HEAD,2298.313
07/04/1988,CL-13,HEAD,2298.283
14/04/1988,CL-13,HEAD,2298.283
21/04/1988,CL-13,HEAD,2298.283
28/04/1988,CL-13,HEAD,2298.313
05/05/1988,CL-13,HEAD,2298.363
12/05/1988,CL-13,HEAD,2298.353
19/05/1988,CL-13,HEAD,2298.453
26/05/1988,CL-13,HEAD,2298.483
02/06/1988,CL-13,HEAD,2298.443
09/06/1988,CL-13,HEAD,2298.433
23/06/1988,CL-13,HEAD,2298.403
07/07/1988,CL-13,HEAD,2298.473
14/07/1988,CL-13,HEAD,2298.503
21/07/1988,CL-13,HEAD,2298.563
28/07/1988,CL-13,HEAD,2298.593
04/08/1988,CL-13,HEAD,2298.633
11/08/1988,CL-13,HEAD,2298.703
25/08/1988,CL-13,HEAD,2298.713
01/09/1988,CL-13,HEAD,2298.643
08/09/1988,CL-13,HEAD,2298.563
13/09/1988,CL-13,HEAD,2298.373
15/09/1988,CL-13,HEAD,2298.543
22/09/1988,CL-13,HEAD,2298.553
06/10/1988,CL-13,HEAD,2298.393
20/10/1988,CL-13,HEAD,2298.313
27/10/1988,CL-13,HEAD,2298.313
03/11/1988,CL-13,HEAD,2298.313
10/11/1988,CL-13,HEAD,2298.283
17/11/1988,CL-13,HEAD,2298.263
24/11/1988,CL-13,HEAD,2298.263
01/12/1988,CL-13,HEAD,2298.233
08/12/1988,CL-13,HEAD,2298.233
15/12/1988,CL-13,HEAD,2298.213
22/12/1988,CL-13,HEAD,2298.193
29/12/1988,CL-13,HEAD,2298.183
05/01/1989,CL-13,HEAD,2298.183
12/01/1989,CL-13,HEAD,2298.163
19/01/1989,CL-13,HEAD,2298.153
26/01/1989,CL-13,HEAD,2298.133
02/02/1989,CL-13,HEAD,2298.133
09/02/1989,CL-13,HEAD,2298.203
16/02/1989,CL-13,HEAD,2298.113
23/02/1989,CL-13,HEAD,2298.133
02/03/1989,CL-13,HEAD,2298.213
09/03/1989,CL-13,HEAD,2298.243
16/03/1989,CL-13,HEAD,2298.283
23/03/1989,CL-13,HEAD,2298.183
30/03/1989,CL-13,HEAD,2298.303
06/04/1989,CL-13,HEAD,2298.333
13/04/1989,CL-13,HEAD,2298.363
20/04/1989,CL-13,HEAD,2298.463
27/04/1989,CL-13,HEAD,2298.383
04/05/1989,CL-13,HEAD,2298.303
11/05/1989,CL-13,HEAD,2298.363
18/05/1989,CL-13,HEAD,2298.383
25/05/1989,CL-13,HEAD,2298.383
01/06/1989,CL-13,HEAD,2298.373
08/06/1989,CL-13,HEAD,2298.393
15/06/1989,CL-13,HEAD,2298.363
22/06/1989,CL-13,HEAD,2298.433
28/06/1989,CL-13,HEAD,2298.483
06/07/1989,CL-13,HEAD,2298.503
20/07/1989,CL-13,HEAD,2298.533
27/07/1989,CL-13,HEAD,2298.633
24/08/1989,CL-13,HEAD,2298.683
28/09/1989,CL-13,HEAD,2298.713
27/10/1989,CL-13,HEAD,2298.753
30/11/1989,CL-13,HEAD,2298.783
21/12/1989,CL-13,HEAD,2298.773
25/01/1990,CL-13,HEAD,2298.823
22/02/1990,CL-13,HEAD,2298.823
29/03/1990,CL-13,HEAD,2298.823
31/05/1990,CL-13,HEAD,2298.873
28/06/1990,CL-13,HEAD,2298.813
26/07/1990,CL-13,HEAD,2298.863
30/08/1990,CL-13,HEAD,2299.003
27/09/1990,CL-13,HEAD,2298.943
25/10/1990,CL-13,HEAD,2298.573
30/11/1990,CL-13,HEAD,2298.513
13/12/1990,CL-13,HEAD,2298.483
31/01/1991,CL-13,HEAD,2298.333
28/02/1991,CL-13,HEAD,2298.283
28/03/1991,CL-13,HEAD,2298.973
25/04/1991,CL-13,HEAD,2298.613
23/05/1991,CL-13,HEAD,2298.493
20/06/1991,CL-13,HEAD,2298.563
25/07/1991,CL-13,HEAD,2298.683
23/08/1991,CL-13,HEAD,2298.713
26/09/1991,CL-13,HEAD,2298.833
24/10/1991,CL-13,HEAD,2298.763
21/11/1991,CL-13,HEAD,2298.463
19/12/1991,CL-13,HEAD,2298.603
30/01/1992,CL-13,HEAD,2298.533
23/02/1992,CL-13,HEAD,2298.503
19/03/1992,CL-13,HEAD,2298.743
16/04/1992,CL-13,HEAD,2298.793
21/05/1992,CL-13,HEAD,2298.813
23/06/1992,CL-13,HEAD,2298.843
23/07/1992,CL-13,HEAD,2298.873
27/08/1992,CL-13,HEAD,2298.923
24/09/1992,CL-13,HEAD,2298.903
22/10/1992,CL-13,HEAD,2298.813
19/11/1992,CL-13,HEAD,2298.593
17/12/1992,CL-13,HEAD,2298.563
28/01/1993,CL-13,HEAD,2298.503
26/02/1993,CL-13,HEAD,2298.513
25/03/1993,CL-13,HEAD,2298.433
15/04/1993,CL-13,HEAD,2298.443
19/05/1993,CL-13,HEAD,2298.533
17/06/1993,CL-13,HEAD,2298.653
23/07/1993,CL-13,HEAD,2298.663
05/08/1993,CL-13,HEAD,2298.603
26/09/1993,CL-13,HEAD,2298.703
21/10/1993,CL-13,HEAD,2298.673
09/11/1993,CL-13,HEAD,2298.423
04/12/1993,CL-13,HEAD,2298.323
20/01/1994,CL-13,HEAD,2298.223
25/02/1994,CL-13,HEAD,2298.263
26/03/1994,CL-13,HEAD,2298.153
23/04/1994,CL-13,HEAD,2298.313
25/05/1994,CL-13,HEAD,2298.393
30/06/1994,CL-13,HEAD,2298.363
10/07/1994,CL-13,HEAD,2298.573
31/08/1994,CL-13,HEAD,2298.463
28/09/1994,CL-13,HEAD,2298.303
27/10/1994,CL-13,HEAD,2298.233
17/11/1994,CL-13,HEAD,2298.193
15/12/1994,CL-13,HEAD,2298.223
26/01/1995,CL-13,HEAD,2298.303
01/03/1995,CL-13,HEAD,2298.273
23/03/1995,CL-13,HEAD,2299.083
26/04/1995,CL-13,HEAD,2298.713
25/05/1995,CL-13,HEAD,2299.333
21/06/1995,CL-13,HEAD,2299.383
20/07/1995,CL-13,HEAD,2298.893
25/08/1995,CL-13,HEAD,2299.163
14/09/1995,CL-13,HEAD,2299.013
18/10/1995,CL-13,HEAD,2299.023
10/11/1995,CL-13,HEAD,2299.043
14/12/1995,CL-13,HEAD,2299.033
28/02/1996,CL-13,HEAD,2299.073
21/03/1996,CL-13,HEAD,2299.063
18/04/1996,CL-13,HEAD,2299.023
30/05/1996,CL-13,HEAD,2298.973
20/06/1996,CL-13,HEAD,2299.003
25/07/1996,CL-13,HEAD,2299.023
22/08/1996,CL-13,HEAD,2299.023
11/09/1996,CL-13,HEAD,2299.023
22/10/1996,CL-13,HEAD,2299.073
30/11/1996,CL-13,HEAD,2299.083
31/12/1996,CL-13,HEAD,2299.073
20/01/1997,CL-13,HEAD,2299.073
27/02/1997,CL-13,HEAD,2299.083
22/03/1997,CL-13,HEAD,2299.793
21/04/1997,CL-13,HEAD,2299.743
14/05/1997,CL-13,HEAD,2299.703
04/06/1997,CL-13,HEAD,2299.743
17/07/1997,CL-13,HEAD,2299.613
02/08/1997,CL-13,HEAD,2299.593
06/09/1997,CL-13,HEAD,2299.593
29/12/1997,CL-13,HEAD,2299.433
29/01/1998,CL-13,HEAD,2299.363
02/02/1998,CL-13,HEAD,2299.273
25/03/1998,CL-13,HEAD,2299.213
03/04/1998,CL-13,HEAD,2299.163
21/05/1998,CL-13,HEAD,2299.073
14/06/1998,CL-13,HEAD,2298.993
27/07/1998,CL-13,HEAD,2299.083
29/08/1998,CL-13,HEAD,2299.133
30/09/1998,CL-13,HEAD,2299.093
22/10/1998,CL-13,HEAD,2299.003
11/12/1998,CL-13,HEAD,2298.833
15/01/1999,CL-13,HEAD,2298.743
24/02/1999,CL-13,HEAD,2298.693
24/03/1999,CL-13,HEAD,2298.713
29/04/1999,CL-13,HEAD,2298.663
13/05/1999,CL-13,HEAD,2298.713
26/06/1999,CL-13,HEAD,2298.683
20/07/1999,CL-13,HEAD,2298.713
28/08/1999,CL-13,HEAD,2298.773
28/01/2001,CL-13,HEAD,2298.523
24/02/2001,CL-13,HEAD,2298.603
21/03/2001,CL-13,HEAD,2299.803
25/04/2001,CL-13,HEAD,2299.763
22/05/2001,CL-13,HEAD,2299.743
21/06/2001,CL-13,HEAD,2299.723
24/07/2001,CL-13,HEAD,2299.703
28/08/2001,CL-13,HEAD,2299.623
30/09/2001,CL-13,HEAD,2299.583
29/10/2001,CL-13,HEAD,2299.463
27/11/2001,CL-13,HEAD,2299.363
27/12/2001,CL-13,HEAD,2299.253
27/01/2002,CL-13,HEAD,2299.203
28/02/2002,CL-13,HEAD,2298.993
27/03/2002,CL-13,HEAD,2299.283
29/04/2002,CL-13,HEAD,2299.393
27/05/2002,CL-13,HEAD,2299.433
25/06/2002,CL-13,HEAD,2299.403
23/07/2002,CL-13,HEAD,2299.433
24/08/2002,CL-13,HEAD,2299.423
25/09/2002,CL-13,HEAD,2299.293
24/10/2002,CL-13,HEAD,2299.223
26/11/2002,CL-13,HEAD,2299.173
26/12/2002,CL-13,HEAD,2299.113
26/01/2003,CL-13,HEAD,2299.173
26/02/2003,CL-13,HEAD,2299.233
27/03/2003,CL-13,HEAD,2299.243
24/04/2003,CL-13,HEAD,2299.273
24/05/2003,CL-13,HEAD,2299.303
24/06/2003,CL-13,HEAD,2299.253
24/07/2003,CL-13,HEAD,2299.213
25/08/2003,CL-13,HEAD,2299.213
24/09/2003,CL-13,HEAD,2299.173
23/10/2003,CL-13,HEAD,2298.993
26/11/2003,CL-13,HEAD,2298.863
25/12/2003,CL-13,HEAD,2298.863
26/01/2004,CL-13,HEAD,2298.873
26/02/2004,CL-13,HEAD,2298.913
26/03/2004,CL-13,HEAD,2299.013
24/04/2004,CL-13,HEAD,2299.073
26/05/2004,CL-13,HEAD,2299.203
22/06/2004,CL-13,HEAD,2298.993
27/07/2004,CL-13,HEAD,2298.923
25/08/2004,CL-13,HEAD,2298.823
25/09/2004,CL-13,HEAD,2298.763
25/10/2004,CL-13,HEAD,2298.743
25/11/2004,CL-13,HEAD,2298.753
27/12/2004,CL-13,HEAD,2298.733
26/01/2005,CL-13,HEAD,2298.693
28/02/2005,CL-13,HEAD,2298.453
24/03/2005,CL-13,HEAD,2298.413
30/04/2005,CL-13,HEAD,2298.363
25/05/2005,CL-13,HEAD,2298.343
22/06/2005,CL-13,HEAD,2298.343
27/07/2005,CL-13,HEAD,2298.453
30/08/2005,CL-13,HEAD,2298.293
25/09/2005,CL-13,HEAD,2298.243
26/10/2005,CL-13,HEAD,2298.223
24/11/2005,CL-13,HEAD,2298.233
27/12/2005,CL-13,HEAD,2298.273
26/01/2006,CL-13,HEAD,2298.353
28/02/2006,CL-13,HEAD,2298.363
20/03/2006,CL-13,HEAD,2298.383
26/04/2006,CL-13,HEAD,2298.403
24/05/2006,CL-13,HEAD,2298.533
28/06/2006,CL-13,HEAD,2298.493
26/07/2006,CL-13,HEAD,2298.413
29/08/2006,CL-13,HEAD,2298.473
30/09/2006,CL-13,HEAD,2298.473
30/10/2006,CL-13,HEAD,2298.403
30/11/2006,CL-13,HEAD,2298.293
27/12/2006,CL-13,HEAD,2298.193
26/01/2007,CL-13,HEAD,2298.123
27/02/2007,CL-13,HEAD,2298.113
29/03/2007,CL-13,HEAD,2298.233
25/04/2007,CL-13,HEAD,2298.253
29/05/2007,CL-13,HEAD,2298.323
28/06/2007,CL-13,HEAD,2298.373
30/07/2007,CL-13,HEAD,2298.363
24/08/2007,CL-13,HEAD,2298.313
26/09/2007,CL-13,HEAD,2298.193
23/10/2007,CL-13,HEAD,2298.103
29/11/2007,CL-13,HEAD,2298.043
27/12/2007,CL-13,HEAD,2298.023
02/01/2008,CL-13,HEAD,2298.053
29/02/2008,CL-13,HEAD,2297.993
26/03/2008,CL-13,HEAD,2297.983
29/04/2008,CL-13,HEAD,2298.103
28/05/2008,CL-13,HEAD,2298.193
30/06/2008,CL-13,HEAD,2298.123
29/07/2008,CL-13,HEAD,2298.233
21/08/2008,CL-13,HEAD,2298.293
30/09/2008,CL-13,HEAD,2298.183
31/10/2008,CL-13,HEAD,2298.163
30/11/2008,CL-13,HEAD,2298.163
29/12/2008,CL-13,HEAD,2298.153
29/01/2009,CL-13,HEAD,2298.213
27/02/2009,CL-13,HEAD,2298.263
30/03/2009,CL-13,HEAD,2298.323
30/04/2009,CL-13,HEAD,2298.253
28/05/2009,CL-13,HEAD,2298.293
24/06/2009,CL-13,HEAD,2298.263
28/07/2009,CL-13,HEAD,2298.363
26/08/2009,CL-13,HEAD,2298.233
30/09/2009,CL-13,HEAD,2298.183
27/10/2009,CL-13,HEAD,2298.193
24/11/2009,CL-13,HEAD,2298.173
30/12/2009,CL-13,HEAD,2298.173
31/01/2010,CL-13,HEAD,2298.163
28/02/2010,CL-13,HEAD,2298.203
30/03/2010,CL-13,HEAD,2298.213
30/04/2010,CL-13,HEAD,2298.223
31/05/2010,CL-13,HEAD,2298.173
30/06/2010,CL-13,HEAD,2298.293
27/07/2010,CL-13,HEAD,2298.193
31/08/2010,CL-13,HEAD,2298.173
